"SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
64636,"Mesonoemacheilus remadeviae","Mesonoemacheilus",NA,"Nemacheilidae","Cypriniformes","Teleostei","Osteichthyes"
16774,"Mesovagus antipodum","Mesovagus",NA,"Macrouridae","Gadiformes","Teleostei","Osteichthyes"
13853,"Mesovagus berryi","Mesovagus",NA,"Macrouridae","Gadiformes","Teleostei","Osteichthyes"
6934,"Mirolabrichthys pascalus","Mirolabrichthys",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
6502,"Mirolabrichthys tuka","Mirolabrichthys",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
58913,"Mirorictus taningi","Mirorictus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes"
1079,"Megalops atlanticus","Megalops",NA,"Megalopidae","Elopiformes","Teleostei","Osteichthyes"
227,"Megalops cyprinoides","Megalops",NA,"Megalopidae","Elopiformes","Teleostei","Osteichthyes"
64591,"Meganthias carpenteri","Meganthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
65656,"Meganthias filiferus","Meganthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
57812,"Meganthias kingyo","Meganthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
7923,"Meganthias natalensis","Meganthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
12544,"Melamphaes acanthomus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
68863,"Melamphaes contradictorius","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
16854,"Melamphaes danae","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
59571,"Melamphaes ebelingi","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
9050,"Melamphaes eulepis","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
70175,"Melamphaes eurous","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
66302,"Melamphaes falsidicus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
9052,"Melamphaes hubbsi","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
69359,"Melamphaes inconspicuus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
55110,"Melamphaes indicus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
54128,"Melamphaes janae","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
69360,"Melamphaes kobylyanskyi","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
55111,"Melamphaes laeviceps","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
69358,"Melamphaes lentiginosus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
9053,"Melamphaes leprus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
9054,"Melamphaes longivelis","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
16586,"Melamphaes lugubris","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
55112,"Melamphaes macrocephalus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
66305,"Melamphaes manifestus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
7146,"Melamphaes microps","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
67441,"Melamphaes nikolayi","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
67440,"Melamphaes occlusus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
66303,"Melamphaes pachystomus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
69008,"Melamphaes papavereus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
59573,"Melamphaes parini","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
57503,"Melamphaes parvus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
17178,"Melamphaes polylepis","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
68862,"Melamphaes proximus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
9055,"Melamphaes pumilus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
70513,"Melamphaes shcherbachevi","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
16855,"Melamphaes simus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
55113,"Melamphaes spinifer","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
17180,"Melamphaes suborbitalis","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
68865,"Melamphaes succedaneus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
17185,"Melamphaes typhlops","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
66304,"Melamphaes xestoachidus","Melamphaes",NA,"Melamphaidae","Beryciformes","Teleostei","Osteichthyes"
1381,"Melanogrammus aeglefinus","Melanogrammus",NA,"Gadidae","Gadiformes","Teleostei","Osteichthyes"
46,"Melanolagus bericoides","Melanolagus",NA,"Bathylagidae","Argentiniformes","Teleostei","Osteichthyes"
7130,"Melanonus gracilis","Melanonus",NA,"Melanonidae","Gadiformes","Teleostei","Osteichthyes"
5118,"Melanonus zugmayeri","Melanonus",NA,"Melanonidae","Gadiformes","Teleostei","Osteichthyes"
7634,"Melichthys indicus","Melichthys",NA,"Balistidae","Tetraodontiformes","Teleostei","Osteichthyes"
966,"Melichthys niger","Melichthys",NA,"Balistidae","Tetraodontiformes","Teleostei","Osteichthyes"
5838,"Melichthys vidua","Melichthys",NA,"Balistidae","Tetraodontiformes","Teleostei","Osteichthyes"
56402,"Melodichthys hadrocephalus","Melodichthys",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
390,"Mene maculata","Mene",NA,"Menidae","Carangaria/misc","Teleostei","Osteichthyes"
409,"Menticirrhus americanus","Menticirrhus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
14004,"Menticirrhus elongatus","Menticirrhus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
411,"Menticirrhus littoralis","Menticirrhus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
14003,"Menticirrhus nasus","Menticirrhus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
12968,"Menticirrhus ophicephalus","Menticirrhus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
14002,"Menticirrhus paitensis","Menticirrhus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
14001,"Menticirrhus panamensis","Menticirrhus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
410,"Menticirrhus saxatilis","Menticirrhus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
3587,"Menticirrhus undulatus","Menticirrhus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
59305,"Mentodus bythios","Mentodus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes"
16470,"Mentodus crassus","Mentodus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes"
59306,"Mentodus eubranchus","Mentodus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes"
16483,"Mentodus facilis","Mentodus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes"
16488,"Mentodus longirostris","Mentodus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes"
16490,"Mentodus mesalirus","Mentodus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes"
16475,"Mentodus perforatus","Mentodus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes"
16473,"Mentodus rostratus","Mentodus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes"
60837,"Menziesichthys bacescui","Menziesichthys",NA,"Liparidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
29,"Merlangius merlangus","Merlangius",NA,"Gadidae","Gadiformes","Teleostei","Osteichthyes"
1080,"Merluccius albidus","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
1827,"Merluccius angustimanus","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
322,"Merluccius australis","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
323,"Merluccius bilinearis","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
1828,"Merluccius capensis","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
324,"Merluccius gayi","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
60857,"Merluccius hernandezi","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
325,"Merluccius hubbsi","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
30,"Merluccius merluccius","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
1826,"Merluccius paradoxus","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
61588,"Merluccius patagonicus","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
14693,"Merluccius peruanus","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
327,"Merluccius polli","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
326,"Merluccius productus","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
321,"Merluccius senegalensis","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
63108,"Merluccius tasmanicus","Merluccius",NA,"Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
48035,"Mesocottus haitej","Mesocottus",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
55960,"Mesogobio lachneri","Mesogobio",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
55963,"Mesogobio tumenensis","Mesogobio",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
10666,"Metavelifer multiradiatus","Metavelifer",NA,"Veliferidae","Lampriformes","Teleostei","Osteichthyes"
56415,"Meteoria erythrops","Meteoria",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
70538,"Meteoria longidorsalis","Meteoria",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
54842,"Meteoria pauciradiatus","Meteoria",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
65345,"Metzia alba","Metzia",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
66950,"Metzia bounthobi","Metzia",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
60269,"Metzia formosae","Metzia",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
61248,"Metzia hautus","Metzia",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
17288,"Metzia lineata","Metzia",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
64858,"Metzia longinasus","Metzia",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
59800,"Metzia mesembrinum","Metzia",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
68080,"Metzia parva","Metzia",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
14540,"Meuschenia australis","Meuschenia",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
14541,"Meuschenia flavolineata","Meuschenia",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
14544,"Meuschenia freycineti","Meuschenia",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
14545,"Meuschenia galii","Meuschenia",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
14547,"Meuschenia hippocrepis","Meuschenia",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
13139,"Meuschenia scaber","Meuschenia",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
55031,"Meuschenia trachylepis","Meuschenia",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
52446,"Meuschenia venusta","Meuschenia",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
2402,"Micralestes acutidens","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
58192,"Micralestes ambiguus","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
11142,"Micralestes argyrotaenia","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
2403,"Micralestes comoensis","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
11143,"Micralestes congicus","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
5242,"Micralestes eburneensis","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
5243,"Micralestes elongatus","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
11145,"Micralestes fodori","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
11146,"Micralestes holargyreus","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
5241,"Micralestes humilis","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
11147,"Micralestes lualabae","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
2404,"Micralestes occidentalis","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
6007,"Micralestes pabrensis","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
11148,"Micralestes sardina","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
63522,"Micralestes schelly","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
11149,"Micralestes stormsi","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
11151,"Micralestes vittatus","Micralestes",NA,"Alestidae","Characiformes","Teleostei","Osteichthyes"
9198,"Micrenophrys lilljeborgii","Micrenophrys",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
66407,"Microbrotula andersoni","Microbrotula",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
62183,"Microbrotula bentleyi","Microbrotula",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
67781,"Microbrotula geraldalleni","Microbrotula",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
64508,"Microbrotula greenfieldi","Microbrotula",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
66570,"Microbrotula hamata","Microbrotula",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
64509,"Microbrotula punicea","Microbrotula",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
62185,"Microbrotula queenslandica","Microbrotula",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
